NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE,ACTIVITY,CUM_ACTIVITY,LAYER
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1836,260803,L #8VA1wS,"L #P1278 w VA1 SED (MT2,MT1)",,,LITHO,LI-SAYli,0,535,VA1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1893,265238,L #8MT3gS,L #P1278 g Drgn Apollo MT3 SED (MT2,,,LITHO,LI-SAYli,0,552,MT3
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1921,260806,L #8VA2wS,"L #P1278 w VA2 SED (MT3,MT2)",,,LITHO,LI-SAYli,0,555,VA2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1986,265240,L #8MT4gS,L #P1278 g Drgn Apollo MT4 SED (MT3,,,LITHO,LI-SAYli,0,572,MT4
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2004,260810,L #8VA3wS,"L #P1278 w VA3 SED (MT4,MT3)",,,LITHO,LI-SAVli,0,575,VA3
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2061,249526,L #86MT5 d,L #P1278.6 d MT5 SED (MT4),,,LITHO,LI-SNYli,0,590,MT5
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2083,249553,L #86VA4,"L #P1278.6 d VA4 SED (MT5,MT4)",,,LITHO,LI-SAVli,0,592,VA4
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2129,243912,L #86MT6 S,L #P1278.6 MT6 SED (MT5),,,LITHO,LI-SNYli,0,602,MT6
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2145,243953,L #8VA5fS,"L #P1278 f VA5 SED (MT6,MT5)",,,LITHO,LI-SAVli,0,603,VA5
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2191,243913,L #86MT7 S,L #P1278.6 MT7 SED (MT6),,,LITHO,LI-SNYli,0,614,MT7
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2202,243954,L #8VA6fS,"L #P1278 f VA6 SED (MT7,MT6)",,,LITHO,LI-SAVli,0,615,VA6
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2234,243914,L #86MT8 S,L #P1278.6  MT8 SED (MT7),,,LITHO,LI-SNYli,0,626,MT8
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2245,243955,L #8VA7fS,"L #P1278 f VA7 SED (MT8,MT7)",,,LITHO,LI-SAVli,0,627,VA7
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2276,243915,L #86MT9 S,L #P1278.6 MT9 SED (MT8),,,LITHO,LI-SNYli,0,638,MT9
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2291,243956,L #8VA8fS,"L #P1278 f VA8 SED (MT9,MT8)",,,LITHO,LI-SAVli,0,639,VA8
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2331,243916,L #86M10 S,L #P1278.6 M10 SED (MT9),,,LITHO,LI-SNYli,0,650,M10
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2342,243957,L #8VA9fS,"L #P1278 f VA9 SED (M10,MT9)",,,LITHO,LI-SAVli,0,651,VA9
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2370,258787,L #8cM11dS,L #P1278c d M11 SED (M10),,,LITHO,LI-SNYli,0,661,M11
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2380,243958,L #8V10fS,"L #P1278 f V10 SED (M11,M10)",,,LITHO,LI-SAVli,0,662,V10
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2416,258791,L #8cM12dS,L #P1278c d M12 SED (M11),,,LITHO,LI-SNYli,0,672,M12
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2430,243959,L #8V11fS,"L #P1278 f V11 SED (M12,M11)",,,LITHO,LI-SAVli,0,673,V11
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2459,221050,L #8cM13nS,L #P1278c n M13 SED (M12),,,LITHO,LI-SBHcu,0,683,M13
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2469,248909,L #8V12fS,"L #P1278 f V12 SED (M13,M12)",,,LITHO,LI-SAVli,0,684,V12
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2501,221052,L #8cM14nS,L #P1278c n M14 SED (M13),,,LITHO,LI-SBHcu,0,694,M14
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2510,221053,L #8cV13nS,"L #P1278c n V13 SED (M14,M13)",,,LITHO,LI-SBHcu,0,695,V13
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2607,232502,L #8BKRnkS,"L #P1278 BKR NTKey SED (DNU,DPR)",,,LITHO,LI-SNEli,0,716,BKR
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2656,257413,L #8BM0bmS,L #P1278 BM0 FSM SED (DVG) BCN LOOP,,,LITHO,LI-SNYli,0,725,BM0
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2672,255739,L #8BCNnkS,L #P1278 BCN NTKey SED (BM0),,,LITHO,LI-SNYli,0,727,BCN
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2707,255584,L #8BV0fS,L #P1278 FSM BV0 SED (BM0),,,LITHO,LI-SBHcu,0,734,BV0
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2718,241839,L #8BM1t S,L #P1278 t BM1 SED (BM0),,,LITHO,LI-SBLcu,0,735,BM1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2753,268210,L #8bBV1dS,L #P1278 d BV1 SED (BM1),,,LITHO,LI-SBLcu,0,742,BV1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2766,255488,L #8BM2bF,L #P1278b NRW BM2 SED FSM (BM1),,,LITHO,LI-SBLcu,0,743,BM2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2799,255437,L #8BV2bF,L #P1278b NRW BV2 SED FSM (BM2),,,LITHO,LI-SBLcu,0,750,BV2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2831,255309,L #8bBM3GS,L #P1278B BM3 MGP SED (BM2),,,LITHO,LI-SBLcu,0,757,BM3
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2863,255438,L #8BV3bF,L #P1278b NRW BV3 SED FSM (BM3),,,LITHO,LI-SBLcu,0,764,BV3
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2898,255308,L #8BM4bGS,L #P1278.1 BM4 MGP Narrow SED (BM3),,,LITHO,LI-SBLcu,0,774,BM4
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2942,264467,L #8BAVf10,L #P1278.1 BAV f SED10 (BM4),,,LITHO,LI-SNYli,0,783,BAV
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2957,267014,L #8 BC1dS,L #P1278 d BC1 Narrow SED (BAV),,,LITHO,LI-SBLcu,0,786,BC1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2974,267015,L #8 BC2dS,L #P1278 d BC2 Narrow SED (BAV),,,LITHO,LI-SBLcu,0,790,BC2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2987,267016,L #8 BC3dS,L #P1278 d BC3 Narrow SED (BAV),,,LITHO,LI-SBLcu,0,794,BC3
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,2997,255439,L #8BV4bF,L #P1278b NRW BV4  SED FSM (BM4),,,LITHO,LI-SBLcu,0,797,BV4
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,3030,217326,L #81BM5bt,L #P1278.1 BM5 b SED thk res (BM4),,,LITHO,LI-SBLcu,0,806,BM5
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,3064,231725,L #81BLVbS,L #P1278.1 BLV b SED (BM5),,,LITHO,LI-SBLcu,0,813,BLV
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,3079,9812,Z #MPCPACK,Z #CU MPC XSITE WAFER PACK,,,PC,PC-STORES,0,814,SHIP
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1,176976,W 8ZROLSCB,W P1278 PRE ZRO LITHO SCRUB,2025/07/11 9:16:35 PM,0,WET ETCH,WE-DRTnc,0,0,START
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,22,204056,L 8ZRObaSE,L P1278 ZRO ba 1ST LYR SED (ZRO),2025/07/12 3:06:45 PM,0,LITHO,LI-SNEli,0,0,ZRO
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,72,213233,L 8b NDRaS,L P1278b NDR a SED (ZRO),2025/07/15 8:02:36 PM,2,LITHO,LI-SAVli,0,13,NDR
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,109,213234,L 8b PDRaS,L P1278b PDR a SED (ZRO),2025/07/16 1:11:49 PM,2,LITHO,LI-SAVli,0,19,PDR
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,187,213666,L 8bDPRdSE,L P1278 DPRb d SED (ZRO),2025/07/18 7:53:17 PM,2,LITHO,LI-SAYli,0,36,DPR
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,241,211888,L 8bDNUcSE,L P1278b c DNU SED (DPR),2025/07/22 2:27:08 PM,2,LITHO,LI-SAYli,0,47,DNU
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,306,204091,L 8b PDI S,"L P1278b PDI SED (DNU,DPR)",2025/07/24 4:45:55 PM,2,LITHO,LI-SNEli,0,60,PDI
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,336,204095,L 8b NDI S,"L P1278b NDI SED (DNU,DPR)",2025/07/25 12:08:52 AM,2,LITHO,LI-SNEli,0,63,NDI
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,415,257029,L 8PLYrSE,"L P1278 PLY r SED (DNU,DPR)",2025/07/30 3:10:49 PM,2,LITHO,LI-SAYli,0,84,PLY
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,533,210621,L 8b PS1 S,"L P1278b PS1 SED (PLY,DPR)",2025/08/02 9:41:57 PM,2,LITHO,LI-SAVli,0,108,PS1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,582,210622,L 8b PS2 S,"L P1278b PS2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,122,PS2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,622,234119,L 8d NESdS,"L P1278d NES d SED (PLY,DPR)",,,LITHO,LI-SAVli,0,134,NES
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,690,228847,L 8c FT1cS,"L P1278C FT1 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,154,FT1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,709,228848,L 8c FT2cS,"L P1278C FT2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,154,FT2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,769,240707,L 8c FTPmS,"L P1278C FTP m SED (PLY,DPR)",,,LITHO,LI-SAVli,0,174,FTP
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,841,228394,L 8c DR5S,"L P1278c DR5 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,202,DR5
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,870,258363,L 8xrHNUS,"L P1278  5n4p r3 HNU SED (DPR,PLY)",,,LITHO,LI-SAVli,0,217,HNU
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,903,258365,L 8xrDR6S,"L P1278  5n4p r3 DR6 SED (DPR,PLY)",,,LITHO,LI-SAVli,0,233,DR6
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,937,242985,L 8 DR4xS,"L P1278 x DR4 SED (DPR,PLY)",,,LITHO,LI-SAVli,0,249,DR4
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,970,242990,L 8 HNSxS,"L P1278 HNS x SED (PLY,DCB)",,,LITHO,LI-SAVli,0,265,HNS
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1004,242983,L 8 QDMxS,"L P1278 x QDM SED (DPR,PLY)",,,LITHO,LI-SAVli,0,281,QDM
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1048,212437,L 8b PB2 S,"L P1278 b PB2 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,304,PB2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1097,234550,L 8s PBMbS,"L P1278 s PBM b SED (DPR,PLY)",,,LITHO,LI-SAVli,0,325,PBM
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1118,235101,L 8s NBMnS,"L P1278 s NBM box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,332,NBM
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1197,261262,L 8TPAdyS,"L P1278 dyDGN TPA SED (PLY,DPR)",,,LITHO,LI-SAYli,0,357,TPA
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1213,261263,L 8TPBdyS,"L P1278 dyDGN TPB SED (TPA,PLY,DPR)",,,LITHO,LI-SAYli,0,358,TPB
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1266,218701,L 8b NSDbS,"L P1278b NSD Bx SED (PLY,DPR)",,,LITHO,LI-SAVli,0,376,NSD
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1287,218702,L 8b PSDbS,"L P1278b PSD Bx SED (PLY,DPR)",,,LITHO,LI-SAVli,0,380,PSD
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1363,261264,L 8GC1dyS,"L P1278 dy GC1 SED (TPAB,PLY)",,,LITHO,LI-SAVli,0,407,GC1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1377,261265,L 8GC2dyS,"L P1278 dy GC2 SED (TPAB,PLY)",,,LITHO,LI-SAVli,0,408,GC2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1441,261266,L 8PCTdyS,"L P1278 dy PCT SED (TPAB,PLY,DPR)",,,LITHO,LI-SAYli,0,418,PCT
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1483,261267,L 8PCLdyS,"L P1278 dy PCL SED (PLY,DPR)",,,LITHO,LI-SAYli,0,430,PCL
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1530,261268,L 8DVGdyS,"L P1278 dyDGN DVG SED (PCL,PLY)",,,LITHO,LI-SAVli,0,441,DVG
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1555,261269,L 8DVPdyS,"L P1278 dyDGN DVP SED (DVG,PLY)",,,LITHO,LI-SAVli,0,444,DVP
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1612,261270,L 8TLKdyS,"L P1278 dyDGN TLK SED (PLY,DVG)",,,LITHO,LI-SAYli,0,456,TLK
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1659,261392,L 8VCGdyS,"L P1278 VCG dy SED (TLK,PCTL,PLY)",,,LITHO,LI-SAYli,0,466,VCG
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1681,261393,L 8VCTdyS,"L P1278 VCT dy SED(VCG,TLK,TPAB,PLY",,,LITHO,LI-SAYli,0,470,VCT
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1736,249446,L #8MT0dlS,"L #P1278 dlDGN MT0 SED (VCT,VCG)",,,LITHO,LI-SAYli,0,484,MT0
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1791,249070,L #8VA0daS,L #P1278 daDGN VA0 SED (MT0),,,LITHO,LI-SAYli,0,501,VA0
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1838,251775,L #8MT1deS,L #P1278 deDGN MT1 SED (VA0) Clippe,,,LITHO,LI-SAYli,0,513,MT1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1886,260126,L #8cTFRgS,L #P1278c FL G-CHM TFR SED (MT1),,,LITHO,LI-SBHcu,0,523,TFR
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1913,260270,L #8MT2wS,L #P1278 w DD WB DGN MT2 SED (MT1),,,LITHO,LI-SAYli,0,531,MT2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1937,260803,L #8VA1wS,"L #P1278 w VA1 SED (MT2,MT1)",,,LITHO,LI-SAYli,0,536,VA1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,1994,265238,L #8MT3gS,L #P1278 g Drgn Apollo MT3 SED (MT2,,,LITHO,LI-SAYli,0,553,MT3
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2022,260806,L #8VA2wS,"L #P1278 w VA2 SED (MT3,MT2)",,,LITHO,LI-SAYli,0,556,VA2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2087,265240,L #8MT4gS,L #P1278 g Drgn Apollo MT4 SED (MT3,,,LITHO,LI-SAYli,0,573,MT4
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2105,260810,L #8VA3wS,"L #P1278 w VA3 SED (MT4,MT3)",,,LITHO,LI-SAVli,0,576,VA3
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2162,249526,L #86MT5 d,L #P1278.6 d MT5 SED (MT4),,,LITHO,LI-SNYli,0,591,MT5
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2184,249553,L #86VA4,"L #P1278.6 d VA4 SED (MT5,MT4)",,,LITHO,LI-SAVli,0,593,VA4
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2230,243912,L #86MT6 S,L #P1278.6 MT6 SED (MT5),,,LITHO,LI-SNYli,0,603,MT6
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2246,243953,L #8VA5fS,"L #P1278 f VA5 SED (MT6,MT5)",,,LITHO,LI-SAVli,0,604,VA5
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2292,243913,L #86MT7 S,L #P1278.6 MT7 SED (MT6),,,LITHO,LI-SNYli,0,615,MT7
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2303,243954,L #8VA6fS,"L #P1278 f VA6 SED (MT7,MT6)",,,LITHO,LI-SAVli,0,616,VA6
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2335,243914,L #86MT8 S,L #P1278.6  MT8 SED (MT7),,,LITHO,LI-SNYli,0,627,MT8
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2346,243955,L #8VA7fS,"L #P1278 f VA7 SED (MT8,MT7)",,,LITHO,LI-SAVli,0,628,VA7
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2377,243915,L #86MT9 S,L #P1278.6 MT9 SED (MT8),,,LITHO,LI-SNYli,0,639,MT9
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2392,243956,L #8VA8fS,"L #P1278 f VA8 SED (MT9,MT8)",,,LITHO,LI-SAVli,0,640,VA8
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2432,243916,L #86M10 S,L #P1278.6 M10 SED (MT9),,,LITHO,LI-SNYli,0,651,M10
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2443,243957,L #8VA9fS,"L #P1278 f VA9 SED (M10,MT9)",,,LITHO,LI-SAVli,0,652,VA9
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2471,258787,L #8cM11dS,L #P1278c d M11 SED (M10),,,LITHO,LI-SNYli,0,662,M11
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2481,243958,L #8V10fS,"L #P1278 f V10 SED (M11,M10)",,,LITHO,LI-SAVli,0,663,V10
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2517,258791,L #8cM12dS,L #P1278c d M12 SED (M11),,,LITHO,LI-SNYli,0,673,M12
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2531,243959,L #8V11fS,"L #P1278 f V11 SED (M12,M11)",,,LITHO,LI-SAVli,0,674,V11
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2560,221050,L #8cM13nS,L #P1278c n M13 SED (M12),,,LITHO,LI-SBHcu,0,684,M13
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2570,248909,L #8V12fS,"L #P1278 f V12 SED (M13,M12)",,,LITHO,LI-SAVli,0,685,V12
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2602,221052,L #8cM14nS,L #P1278c n M14 SED (M13),,,LITHO,LI-SBHcu,0,695,M14
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2611,221053,L #8cV13nS,"L #P1278c n V13 SED (M14,M13)",,,LITHO,LI-SBHcu,0,696,V13
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2708,232502,L #8BKRnkS,"L #P1278 BKR NTKey SED (DNU,DPR)",,,LITHO,LI-SNEli,0,717,BKR
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2757,257413,L #8BM0bmS,L #P1278 BM0 FSM SED (DVG) BCN LOOP,,,LITHO,LI-SNYli,0,726,BM0
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2773,255739,L #8BCNnkS,L #P1278 BCN NTKey SED (BM0),,,LITHO,LI-SNYli,0,728,BCN
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2808,255584,L #8BV0fS,L #P1278 FSM BV0 SED (BM0),,,LITHO,LI-SBHcu,0,735,BV0
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2819,241839,L #8BM1t S,L #P1278 t BM1 SED (BM0),,,LITHO,LI-SBLcu,0,736,BM1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2854,268210,L #8bBV1dS,L #P1278 d BV1 SED (BM1),,,LITHO,LI-SBLcu,0,743,BV1
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2867,255488,L #8BM2bF,L #P1278b NRW BM2 SED FSM (BM1),,,LITHO,LI-SBLcu,0,744,BM2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2900,255437,L #8BV2bF,L #P1278b NRW BV2 SED FSM (BM2),,,LITHO,LI-SBLcu,0,751,BV2
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2932,255309,L #8bBM3GS,L #P1278B BM3 MGP SED (BM2),,,LITHO,LI-SBLcu,0,758,BM3
Panther Lake G-1,Skip Scout EF_BGPT #1,8PXMCVAG,8PXMCG,8PXMCV A G,A528920B,2964,255438,L #8BV3bF,L #P1278b NRW BV3 SED FSM (BM3),,,LITHO,LI-SBLcu,0,765,BV3
